Unnamed: 0,Datetime,Tweet
671,2020-05-14 23:59:51+00:00,Made a smoothie w/  unsweetened almond milk. coconut oil. a grapefruit. baby carrots. a orange &amp; an apple ... was magically delicious 😋
672,2020-05-14 23:59:43+00:00,"Your baby daddy keeps all his valuables in a crown Apple bag 👑 🍏 , we not the same"
673,2020-05-14 23:59:03+00:00,Is it me or y’all feel that little buzz too even if you ain’t wearing you Apple Watch?
674,2020-05-14 23:59:03+00:00,Apple slices and cookie butter are my new guilty pleasures 🥴
675,2020-05-15 23:59:52+00:00,"Green apple flavor burst ice cream
🍦🍏"
676,2020-05-15 23:59:28+00:00,I be like: *bites green pepper like an apple*
677,2020-05-15 23:59:20+00:00,Took the supcase off my phone swapped to pine green Apple silicone case this is 10x better
678,2020-05-15 23:59:09+00:00,Imagine a 5-day battery life Apple Watch ... damn
679,2020-05-15 23:58:48+00:00,I’m an absolute moron. I lost my Apple Watch in the river. Sucks that’s what my mom and sister gave me awhile back too.
680,2020-05-16 23:59:51+00:00,I want an Apple Watch only because Corinne has an Apple Watch &amp; I really want to use the walkie talkie app with her- I think it would be good for us
681,2020-05-16 23:59:35+00:00,I'm cutting up apples for pie and one fell in my Manhattan...I'm not mad.
682,2020-05-16 23:59:31+00:00,"When I tell y’all this apple cider vinegar and bentonite clay hair mask is the best thing to happen to me this whole quarantine.

Big ups @kay_akins4 ✨"
683,2020-05-16 23:59:24+00:00,"The Shukri Wrights Show (5/16/2020) on 91.5 FM WMFO will be available to listen on demand as podcast tomorrow morning on @iHeartRadio. It will also be available on Apple Podcast, Google Podcast, and Spotify as well #BostonRadio #SportsPodcast #RadioHost"
684,2020-05-16 23:59:05+00:00,"Where have all the European Wasps gone? Normally the last month and a bit, we have to fight them off our apples. But haven't seen any?  #wasps #tasmania #gardening #australia #strange"
685,2020-05-17 23:59:59+00:00,No apple juice in the fridge 😞😞😞😞😞😞😞😞😞😞😞😞😞😞😞
686,2020-05-17 23:59:54+00:00,I found my switch but lost my Apple Watch. 🙃
687,2020-05-17 23:59:15+00:00,Damn i am horrible when it comes to charging my Apple Watch ⌚️ and air pods
688,2020-05-17 23:58:58+00:00,Dude that flash flood warning scares the SHIT out of me every time. @apple why u gotta act like the world is ending
689,2020-05-17 23:58:58+00:00,"Aight I'll set the record str8

Mango &gt; apple &gt; Orange &gt; Grape &gt; Pineapple"
690,2020-05-18 23:59:57+00:00,"Two mac updates, one apple phone update, days of messes, finally fixed. Password changes, too. Just me? Mac store closed at mall, but wouldn't go anyway. Forced independence, plus phone help from tech. So grateful. Life's little annoyances that seem so big, not really. #tenacity"
691,2020-05-18 23:59:44+00:00,Idk who paying this Apple Music but it’s definitely not me 😂
692,2020-05-18 23:59:38+00:00,I have a hot take involves computers but Apple Twitter might come for my ass if i say it
693,2020-05-18 23:59:01+00:00,"As the ""#releasethesnydercut is gonna reward toxic fandom"" narrative grows... lets be honest: I'm sure we can think of names to fit that.
Hell, I can count people in both my hands that I'd label toxic in the movement.
BUT there's like 10000 good people for every bad apple here."
694,2020-05-18 23:58:57+00:00,"I have a pen
I have a apple
Oh apple pen
I have a pen
I have pineapple
Oh
Pineapple Pen"
695,2020-05-19 23:59:27+00:00,Why doesn’t the Magic Keyboard lay flat like a tablet??? What a HUGE design fail @apple
696,2020-05-19 23:59:25+00:00,I stand corrected Apple Snapple is still the best.
697,2020-05-19 23:58:52+00:00,"Dear Apple, if I type FUCKING that’s what I mean , I ain’t ducking shit bitch."
698,2020-05-19 23:58:01+00:00,why do i even have facetime on my phone @apple please remove it
699,2020-05-19 23:57:59+00:00,I wish there was some I can take to lower my weed tolerance ... like an apple 🍎
700,2020-05-20 23:59:44+00:00,Apple Watch: You can still do it! Me: I know I can; I just don’t want to.
701,2020-05-20 23:59:44+00:00,"Ole: ""Some personal agendas which couldn’t be sorted out until summer. There will always be players who want to play more in football, but if a team is to be successful then players have to be available at different times. I feel in this group we don’t have one bad apple.” #mufc"
702,2020-05-20 23:59:32+00:00,Hey @Apple when is the activity app going to get a “push mow” option as a workout? Asking for a friend..
703,2020-05-20 23:59:30+00:00,is it apple watch worth the money? lols
704,2020-05-20 23:59:16+00:00,I think I’m just going to bite the bullet and buy an Apple Watch
705,2020-05-21 23:59:56+00:00,"Bh: Black hair yoongi? 
Me: yes please. I’ll take a full album for the table thanks. 
Bh: *changes apple music pfp*"
706,2020-05-21 23:59:32+00:00,At one point I do feel stupid using this 11pro. WHY?! It doesn’t have fingerprint the way my ip6 did😭 only face recognition. Apple gurlllll whyyyyyy
707,2020-05-21 23:59:24+00:00,When does the Apple store open? Asking for a friend
708,2020-05-21 23:59:22+00:00,I’ve got the Blu-Ray disc of Frozen II in because I can’t watch on the Apple TV because of the #comcastoutage #shopDisneyMovieTime
709,2020-05-21 23:59:21+00:00,"With so many people working at home now, you’d think @Apple would use that palm rejection technology to sense when a cat is walking on the MacBook. Jshabfujhjjee34000999999999999999999999999999999999"
710,2020-05-22 23:59:46+00:00,My phone started acting weird out of nowhere @Apple must be dropping a new one soon
711,2020-05-22 23:59:39+00:00,"Now Playing on SpurRadio Blowin' Up a Storm-1B035946.  Download the SpurRadio App from Google Play Store or Apple App Store!  Or how about ""Alexa, play SpurRadio!"
712,2020-05-22 23:59:30+00:00,"#RainOnMe is aiming for a massive debut on Spotify but we need to go even harder! If you’re an Apple Music user, please download the free version of Spotify and stream there too 🌪🌪🌪🌪🌪"
713,2020-05-22 23:58:52+00:00,i still to this day want a apple watch ! 😂😂 if yk me then yk i been saying this for forever .
714,2020-05-22 23:58:40+00:00,"A postcard of apple cores on spit strained wooded floors
I spent an evening getting practice looking bored
And there's a leaf on the sill but it won't be there tomorrow"
715,2020-05-23 23:59:45+00:00,Give thanks for celery apple ginger juice
716,2020-05-23 23:59:40+00:00,"Last one in's a rotten apple, or whether it voices a portent of shooting stars."
717,2020-05-23 23:59:32+00:00,Please know that a lot of my food opinions are trash. I am your girl that LOVES a red delicious apple after all.
718,2020-05-23 23:59:25+00:00,crown apple &lt;&lt;&lt;&lt;&lt;&lt; 🤮
719,2020-05-23 23:59:25+00:00,Apple been having Siri spying on everybody 🤨
720,2020-05-24 23:59:43+00:00,Apple TV+ is worth it for Mythic Quest alone. Now I have to wait for them to be able to film more episodes. Probably whilst unsubscribed to Apple TV+
721,2020-05-24 23:59:40+00:00,"Treated myself to a new Apple Watch, then to an iPhone 11 then some EarPods for the new phone 😊💸💸"
722,2020-05-24 23:59:23+00:00,Hurricane Radio Detroit - George M Radio Drop is streaming now on #HURRICANERADIODETROIT. Download the app from the Apple Store or Google Play Store if you haven't already. #PASALAPALABRA
723,2020-05-24 23:59:23+00:00,Someone please stop me from buying an Apple Watch
724,2020-05-24 23:59:16+00:00,Garth Brooks refusing to put his music on Apple Music or Spotify feels a lot like abuse
725,2020-05-25 23:59:53+00:00,the 7 layers of taki dust on my fingers is making using apple pay a bit challenging
726,2020-05-25 23:59:49+00:00,"We all know where the Big Apple is, but does anyone know where the Minneapolis??"
727,2020-05-25 23:59:19+00:00,"The mf jet ski flipped 3 fucking times. Phone, Apple Watch &amp; bag SOAKED. Literally almost fucking died. Happy Memorial Day! @kendraelenora"
728,2020-05-25 23:59:02+00:00,Ever since Madoka Magica its becoming harder to find horror that does not 1) feature moe aesthetic AND 2) weaponize woman's sexuality as the source of the horror like it is literally the middle of a venn diagram the size of an apple pie right there i hate it here.
729,2020-05-25 23:58:36+00:00,i never said apple meat. that wasn't me.
730,2020-05-26 23:59:59+00:00,Y’all eat the skin of an apple?
731,2020-05-26 23:59:46+00:00,I’m the only person who don’t download albums on Apple Music ? Lol if I’m not making a playlist i just search the album and play it
732,2020-05-26 23:59:45+00:00,R u fucking kidding me? Spotify removes their library limit right after I just finished transferring all my songs to Apple Music
733,2020-05-26 23:59:39+00:00,"According to all of the magazines I just followed on Apple News, I aspire to be a working mom with a green thumb, cook like Emerson, rock out on a treadmill, while disagreeing with who wore it best, but not before I buy a circular saw and catch up on the happenings of 1492"
734,2020-05-26 23:59:21+00:00,I’m so... tired... I just shoved a bunch of meat and an apple cider vinegar concoction of my own making into my body and the fact that this meeting is gonna go on until 9:30 is making me wanna roll over and go to sleep at 8pm
735,2020-05-27 23:59:44+00:00,Wish grapes had the same effect as apples and put my digestive system into overdrive mode so I wouldnt feel so full from something I ate
736,2020-05-27 23:59:44+00:00,I lost my Apple Watch May 9th I just found it..
737,2020-05-27 23:58:59+00:00,I ate four bananas and three apples. I have become a child’s arithmetic problem where the answer is poop
738,2020-05-27 23:58:49+00:00,"I’m about to throw my phone, it won’t charge properly @Apple what is y’all doing."
739,2020-05-27 23:58:42+00:00,I notice most people who have iPhones don’t have Apple Music 🤣 why do you have a iPhone
740,2020-05-28 23:59:48+00:00,One was a protest and the other was a co opted riot that took away from the actual peaceful protests to mask criminally malicious mischief that lead to destruction of private property.  Comparing the protests is like comparing a pine apple to a grenade.  Shame on you.
741,2020-05-28 23:59:47+00:00,Ross spit some shit on APPLE of My Eye
742,2020-05-28 23:59:31+00:00,I wonder what happens when doctor’s wife eats an apple a day. :)
743,2020-05-28 23:59:29+00:00,Honestly man...what kind of broken psychopathic mind does it take to think that apple juice is in any way better than orange juice
744,2020-05-28 23:58:54+00:00,"I can’t believe I bobbed for apples as a kid , that is the dirstiest shit ever"
745,2020-05-29 23:59:59+00:00,"I have had a brutal couple weeks at work and today is payday, therefore dinner is frites, sautéed mushrooms, Portuguese queijo fresco, chicken liver with fig, arugula salad with apples, walnuts and blue cheese.

Thank Christ for bistros. Little bastions of civilization"
746,2020-05-29 23:59:54+00:00,damn cracked my Apple Watch... 🤦‍♀️
747,2020-05-29 23:59:39+00:00,there sure are an awful lot of bad apples that keep showing up since the beginning of its existence hmmm
748,2020-05-29 23:59:07+00:00,"🍄 What weird or non-obvious additions to Apple's APIs or frameworks would you most like to see at WWDC this year?

For me, I'd pick stencil/shape-tracing support in PencilKit. I can think of a whole bunch of apps I'd want to build around a feature like that"
749,2020-05-29 23:59:05+00:00,Hackers Remotely Kill a Jeep on the new Apple TV.
750,2020-05-30 23:59:49+00:00,None of that shit stole from Apple gonna work 😭 trust and believe
751,2020-05-30 23:59:37+00:00,they loot the apple store?
752,2020-05-30 23:59:29+00:00,One bad apple spoils the bunch and it's a shame and very sad.
753,2020-05-30 23:59:21+00:00,Hopefully Apple invents having a fingerprint sensor under the screen soon since everyone has masks on.
754,2020-05-30 23:59:19+00:00,Lmfao not they removed all the merchandise from the Apple they is not playing
755,2020-05-31 23:59:58+00:00,"if yall got apple watches series 5
i got chuuuu"
756,2020-05-31 23:59:42+00:00,"So many bad apples, might be best to cut the tree down? #ACAB #BlackLivesMatter"
757,2020-05-31 23:59:25+00:00,"Now Playing on SpurRadio David Adam Byrnes - I Can Give You One.  Download the SpurRadio App from Google Play Store or Apple App Store!  Or how about ""Alexa, play SpurRadio!"
758,2020-05-31 23:59:21+00:00,"“not all cops are bad, it’s just a few bad apples” ok cool linda but when the tree is routinely making a lot of bad apples don’t u think we should chop down the tree and plant a new one??"
759,2020-05-31 23:59:20+00:00,"I absolutely believe there are good cops.  Many of them.  

But i also absolutely believe there are bad cops, and they protect each other, making them more than bad apples, but a network of corruption within the system.

True blue cops need to push them out."
760,2020-06-01 23:59:49+00:00,why is Ricch Forever not on Apple Music anymore 🙄🙄🙄🙄🙄
761,2020-06-01 23:59:45+00:00,"eat me like apple pie
make me not wanna die"
762,2020-06-01 23:59:35+00:00,Just cashed out on a new Apple Watch and AirPod pros for myself 🥰
763,2020-06-01 23:59:30+00:00,"Wife: The Butler did it in the kitchen with a lead pipe because the victim’s loud chewing drove him to it.

Me: You don’t have to give a motive. *bites into apple* Hey... is that a real lead pi-"
